3001431,"Translation task-English > Arabic- 17 files PDF",6439,"0",5086.81,2001249,84,30,2,339,"2020-09-14 17:12:54"
3001432,"Translation task-(CMS EC Attestation Form 2020)-English > Burmese",362,"0",39.82,2001250,84,58,2,339,"2020-09-16 11:29:59"
3001433,"Translation task-(CMS EC Attestation Form 2020)-English > Nepali",362,"0",36.2,2001250,84,179,2,339,"2020-09-16 11:32:54"
3001434,"Translation task-(CMS EC Attestation Form 2020)-English > Vietnamese",362,"0",39.82,2001250,84,261,2,339,"2020-09-16 11:35:15"
3001435,"1592020Press release",508,"0",431.8,2001251,30,84,2,339,"2020-09-16 12:16:54"
3001436,"Revision task- 2020-09-18_112057.jpg, 2020-09-18_112057_1.jpg-Georgian into English",100,"0",15,2001252,98,84,6,339,"2020-09-21 17:17:02"
3001437,"Translation Task - German into English-License",100,"0",40,2001253,99,84,2,339,"2020-09-22 13:12:23"
3001438,"Translation task-West Charlotte Language Translation Request-English into Vietnamese",683,"0",75.13,2001254,84,261,2,339,"2020-09-22 13:15:45"
3001439,"Translation-1279881-Turkmen into English",105,"0",25,2001255,252,84,2,339,"2020-09-22 17:12:26"
3001440,"2292020-Global Vision Test  French ",281,"0",0,2001256,84,93,2,339,"2020-09-23 11:58:24"
3001441,"Translation-Driving License Translation",200,"0",30,2001257,40,84,2,339,"2020-09-23 15:26:19"
3001442,"2292020-Global Vision Test Arabic",281,"0",0,2001256,84,30,2,339,"2020-09-24 11:09:52"
3001443,"Translation task-Q-2020090481/#18-EN>AR",3081,"0",224.01,2001258,84,30,2,339,"2020-09-25 13:27:14"
3001444,"Test- [GLOBAL] AGRONW: English into Indonesian(Bahasa)",200,"0",0,2001259,84,119,2,339,"2020-09-25 13:54:31"
3001445,"Revision task-127 words, chemical text-EN-IN",127,"0",15,2001260,84,119,6,339,"2020-09-25 14:07:31"
3001446,"Revision task-127 words, chemical text-English into Vietnamese",127,"0",15,2001260,84,261,6,339,"2020-09-25 14:10:27"
3001447,"Revision task-English into Burmese-2000 Words",1904,"0",95.2,2001261,84,58,6,339,"2020-09-25 16:55:29"
3001448," Revision Task-English into Tagalog-1000 Words",1130,"0",56.5,2001261,84,236,6,339,"2020-09-25 17:37:19"
3001449,"2792020Japanese/EN",250,"0",35,2001262,126,84,2,339,"2020-09-28 11:40:50"
3001450,"2792020Khmer//EN",200,"1",25,2001263,275,84,2,339,"2020-09-28 11:59:32"
3001451,"Revision Task-English into Hindi-4768 words",4768,"0",190.72,2001261,84,112,6,339,"2020-09-28 13:52:31"
3001452,"2292020-Global Vision Test  Dutch ",281,"0",0,2001256,84,81,2,339,"2020-09-28 13:56:21"
3001453,"Revision task-English into Khmer-1943 words",1943,"0",77.72,2001261,84,275,6,339,"2020-09-28 13:59:35"
3001454,"2392020ESP//ENG",600,"0",72,2001264,231,84,2,339,"2020-09-28 15:07:25"
3001455,"Translation task-Romanian into English-150 words",150,"0",25,2001265,208,84,2,339,"2020-09-29 11:47:56"
3001456,"Translation task-Japanese into English-200 words",200,"0",30,2001266,126,84,2,339,"2020-09-30 12:54:28"
3001457," Translation task-EL Services Virtual Family Night_October_Flyer.pdf-English > Burmese ",100,"0",30,2001267,84,58,2,339,"2020-10-01 11:10:59"
3001458," Translation task-EL Services Virtual Family Night_October_Flyer.pdf-English > Nepali",100,"0",25,2001267,84,179,2,339,"2020-10-01 11:14:34"
3001459,"Translation task-Intensive Assess Effectiveness Invitation-Burmese",593,"0",65.23,2001268,84,58,2,339,"2020-10-01 17:05:31"
3001460,"Translation task-Intensive Assess Effectiveness Invitation-Nepali",593,"0",59.3,2001268,84,179,2,339,"2020-10-01 17:08:19"
3001461,"4102020Khmer//EN",150,"1",25,2001269,275,84,2,339,"2020-10-05 13:47:05"
3001462,"Translation-Isolation room follow up final Student Face Masks parent information)-nepali",818,"0",81.8,2001270,84,179,2,339,"2020-10-07 12:05:07"
3001463,"Translation-Isolation room follow up final Student Face Masks parent information)-Vietnamese",818,"0",89.98,2001270,84,261,2,339,"2020-10-07 12:08:03"
3001464,"Translation-Isolation room follow up final Student Face Masks parent information)-Burmese",818,"0",89.98,2001270,84,58,2,339,"2020-10-07 12:18:31"
3001465,"Translation- flyer and Covid-19 event -Hindi",160,"0",20,2001271,84,112,2,339,"2020-10-07 13:07:03"
3001466,"Translation- flyer and Covid-19 event -Arabic",160,"0",10,2001271,84,30,2,339,"2020-10-07 13:08:59"
3001467,"6102020Turkish/ENG",200,"1",25,2001272,251,84,2,339,"2020-10-07 13:16:14"
3001468,"Translation- flyer and Covid-19 event -Vietnamese",160,"0",20,2001271,84,261,2,339,"2020-10-07 13:18:30"
3001469,"5102020Pashto /ENG",120,"0",14.4,2001273,198,84,5,339,"2020-10-07 14:27:44"
3001470,"6102020Khmer//EN",400,"0",45,2001274,275,84,2,339,"2020-10-07 14:33:23"
3001471,"6102020Indonesian//ENG",400,"0",20,2001275,84,119,6,339,"2020-10-07 15:25:14"
3001472,"7102020Vietnamese//ENG",400,"0",20,2001275,84,261,6,339,"2020-10-07 16:08:06"
3001473,"Translation Request_100720-02-NC ",759,"0",60,2001276,30,84,2,339,"2020-10-07 16:12:11"
3001474,"7102020Japanese/EN",200,"0",20,2001277,126,84,6,339,"2020-10-07 17:38:08"
3001475,"9102020Japanese/EN",250,"1",35,2001278,126,84,2,339,"2020-10-09 11:27:35"
3001476,"Translation-59543 ",2958,"0",266.22,2001279,84,161,5,339,"2020-10-09 14:25:02"
3001477,"Translation-Q-2020100129/#6-English into Armenian",210,"0",40,2001280,84,33,2,339,"2020-10-09 14:37:16"
3001478,"7102020Burmese //ENG",8000,"0",880,2001281,84,58,2,339,"2020-10-12 02:50:50"
3001479,"Translation-Job Offer O-133399-TRA-002 -EN>AR",120,"0",15,2001282,84,30,2,339,"2020-10-13 11:07:01"
3001480,"6102020Swedish//ENG",150,"1",35,2001283,235,84,2,339,"2020-10-13 13:02:17"
3001481,"KEVINW-25/26",1560,"0",124.8,2001284,30,84,2,339,"2020-10-13 13:38:45"
3001482,"Transcription Task-Turkmen into English-1281781 ",1,"0",35,2001285,252,84,10,340,"2020-10-14 10:15:17"
3001483,"14102020ENG//Vietnamese",340,"0",37.4,2001286,84,261,2,339,"2020-10-14 15:38:05"
3001484,"14102020ENG//Burmese ",340,"0",37.4,2001286,84,58,2,339,"2020-10-14 15:47:54"
3001485,"14102020ENG//Nepali ",340,"0",34,2001286,84,179,2,339,"2020-10-14 15:50:41"
3001486,"Translation task-Count on Me 3Ws Poster-Arabic",55,"0",10,2001287,84,30,2,339,"2020-10-15 14:35:40"
3001487,"Translation task-Count on Me 3Ws Poster -Nepali",55,"0",15,2001287,84,179,2,339,"2020-10-15 14:50:45"
3001488,"Translation task-Count on Me 3Ws Poster -Burmese",55,"0",20,2001287,84,58,2,339,"2020-10-15 14:53:20"
3001489,"Translation task-Count on Me 3Ws Poster -Vietnamese ",55,"0",20,2001287,84,261,2,339,"2020-10-15 14:55:05"
3001490,"Translation task-Count on Me 3Ws Poster -Hindi",55,"0",20,2001287,84,112,2,339,"2020-10-15 14:56:56"
3001491," Translation task-Count on Me 3Ws Poster -Tigrinya",55,"0",15,2001287,84,245,2,339,"2020-10-16 12:40:57"
3001492,"Translation Task -IT6.4725-AR>EN",436,"0",34.88,2001288,30,84,2,339,"2020-10-16 16:02:15"
3001493," translation task-EN> Burmese -1197 words",1197,"0",131.67,2001289,84,58,2,339,"2020-10-20 10:28:08"
3001494," translation task-EN>Nepali-1197 words",1197,"0",119.7,2001289,84,179,2,339,"2020-10-20 11:11:14"
3001495,"Translation task-Q-2020100462/#6",641,"0",76.72,2001290,84,218,2,339,"2020-10-20 12:35:49"
3001496,"Translation task-Q-2020100463/#10",1000,"0",110,2001291,84,218,2,339,"2020-10-20 15:21:22"
3001497,"KEVINW-27",1604,"0",128.32,2001292,30,84,2,339,"2020-10-22 14:50:49"
3001498,"24102020ENG//Nepali",35,"0",15,2001293,84,179,2,339,"2020-10-24 15:36:23"
3001499,"24102020ENG//Burmese",50,"0",15,2001293,84,58,2,339,"2020-10-24 15:41:21"
3001500,"22102020ENG//German",1242,"0",149.05,2001294,84,99,2,339,"2020-10-26 14:20:58"
3001501,"Translation task-Q-2020100631/#20-Amharic",174,"0",35,2001295,84,28,2,339,"2020-10-28 12:52:54"
3001502,"Translation task-Q-2020100631/#27-Farsi",174,"0",35,2001296,84,90,2,339,"2020-10-28 13:02:21"
3001503,"Translation task-Q-2020100631/#22-Urdu",174,"0",35,2001297,84,256,2,339,"2020-10-28 13:09:05"
3001504,"Translation task-Q-2020100781/#5",610,"0",73.2,2001298,84,99,2,339,"2020-10-30 10:26:30"
3001505,"Translation task-Bosnian into English -birth certificate",150,"0",30,2001299,53,84,2,339,"2020-10-30 11:29:45"
3001506,"Translation task-Misr Life Insurance website-EN>AR",635,"0",501.62,2001300,84,30,2,339,"2020-10-30 14:19:18"
3001507,"Translation task-Pashto  Q-2020090228#22",965,"0",115.8,2001302,84,198,2,339,"2020-11-02 12:10:51"
3001508,"Translation task-Somali Q-2020090228#17",965,"0",96.5,2001303,84,228,2,339,"2020-11-02 12:16:51"
3001509,"Translation task-Farsi Q-2020090228/#20",965,"0",86.85,2001304,84,90,2,339,"2020-11-02 12:23:19"
3001510,"Translation task-Tigrinya Q-2020090228#19",965,"0",106.15,2001305,84,245,2,339,"2020-11-02 12:29:30"
3001511,"28102020//Czech-ENG",100,"0",30,2001301,77,84,2,339,"2020-11-02 12:32:04"
3001512," KEVINW - 28",1072,"0",85.76,2001306,30,84,2,339,"2020-11-02 12:43:22"
3001513,"Translation task-Parent Acknowledgement-EN> Burmese",527,"0",57.97,2001307,84,58,2,339,"2020-11-03 11:20:32"
3001514,"25102020GER//ENG",310,"0",0,2001308,99,84,2,339,"2020-11-03 14:36:39"
3001516,"Translation task--IC Welcome Letter-English into Burmese",160,"0",25,2001310,84,58,2,339,"2020-11-09 14:45:20"
3001517,"Translation task--IC Welcome Letter-English into Nepali",160,"0",20,2001310,84,179,2,339,"2020-11-09 14:47:47"
3001518,"Translation task-IC Welcome Letter-English into Vietnamese",160,"0",25,2001310,84,261,2,339,"2020-11-09 14:51:11"
3001519,"Translation task-IC Welcome Letter-English > Arabic",160,"0",15,2001310,84,30,2,339,"2020-11-09 14:54:04"
3001520,"Translation task-IC Welcome Letter-English > Russian",160,"0",25,2001310,84,209,2,339,"2020-11-09 14:56:59"
3001521,"Translation task-IC Welcome Letter-English into Telugu",160,"0",25,2001310,84,241,2,339,"2020-11-09 14:59:16"
3001522,"Translation task-IC Welcome Letter-English into Tigrinya",160,"0",25,2001310,84,245,2,339,"2020-11-09 15:03:26"
3001523,"8112020//ENG-RUSS",350,"0",45,2001311,84,209,2,339,"2020-11-09 16:31:03"
3001524,"9112020//Jap-ENG",150,"0",30,2001312,126,84,2,339,"2020-11-09 17:32:39"
3001526,"Translation task-License translation-Spanish into English",100,"0",25,2001313,231,84,2,339,"2020-11-10 15:06:33"
3001527,"Translation Task (Flyer Translation for COVID Event)-English >Hindi",123,"0",25,2001314,84,112,2,339,"2020-11-11 11:17:43"
3001528,"Translation Task (Flyer Translation for COVID Event)-English >Vietnamese",123,"0",25,2001314,84,261,2,339,"2020-11-11 11:25:52"
3001529,"10112020/ENG-Swahili",100,"0",20,2001315,84,233,2,339,"2020-11-11 11:50:30"
3001530,"111220-02-NC",600,"0",50,2001316,30,84,2,339,"2020-11-11 17:11:15"
3001531,"Translation-Naviance Virtual Parent Night - Nov 17 or NOV 19 2020-Burmese",40,"0",15,2001317,84,58,2,339,"2020-11-12 11:50:16"
3001532,"Translation-Naviance Virtual Parent Night - Nov 17 or NOV 19 2020-Nepali",40,"0",15,2001317,84,179,2,339,"2020-11-12 11:52:10"
3001533,"Translation-Naviance Virtual Parent Night - Nov 17 or NOV 19 2020-Vietnamese",40,"0",10,2001317,84,261,2,339,"2020-11-12 11:53:47"
3001534,"12112020//Arabic/ENG",455,"0",386.75,2001318,30,84,2,339,"2020-11-12 21:58:13"
3001535,"Translation task-Q-2020110271/#6-English into Armenian",675,"0",67.5,2001319,84,33,2,339,"2020-11-13 16:46:20"
3001536,"Translation task-Q-2020110272/#6-English into Armenian",411,"0",41.1,2001320,84,33,2,339,"2020-11-13 16:48:53"
3001537,"14112020ENG//Burmese ",532,"0",58.52,2001321,84,58,2,339,"2020-11-15 14:57:30"
3001538,"14112020ENG//Nepali",532,"0",53.2,2001321,84,179,2,339,"2020-11-15 15:01:17"
3001539,"14112020ENG//Vietnamese ",532,"0",58.52,2001321,84,261,2,339,"2020-11-15 15:05:27"
3001540,"14112020ENG//Telugu ",532,"0",58.52,2001321,84,241,2,339,"2020-11-15 15:09:09"
3001541,"14112020ENG//Arabic",532,"0",31.92,2001321,84,30,2,339,"2020-11-16 13:14:49"
3001542,"Unwomen Translation Request ",1362,"0",1563,2001322,30,84,2,339,"2020-11-16 15:31:00"
3001543,"59563_ACT06",1033,"0",61.98,2001230,30,84,5,339,"2020-11-17 11:24:39"
3001544,"16112020//ENG-Kurdish",251,"0",25,2001323,84,144,2,339,"2020-11-17 17:41:41"
3001545,"33567096-40010794/Somali ->ENG",150,"0",18,2001326,228,84,5,339,"2020-11-18 13:37:54"
3001546,"Revision task-Winget Park TSI Letter-English > Arabic",676,"0",30.28,2001325,84,30,6,339,"2020-11-18 14:59:57"
3001547,"Revision task-Winget Park TSI Letter-English > Vietnamese",676,"0",60.56,2001325,84,261,6,339,"2020-11-18 15:04:10"
3001548,"Translation task-English > Russian-24,000words",24000,"0",2500,2001327,84,209,2,339,"2020-11-20 11:18:59"
3001549,"Translation job 33610856-40089990",600,"0",54,2001328,28,84,5,339,"2020-11-20 15:19:42"
3001550,"Interpretation Event-two hours",2,"0",300,2001329,84,30,13,333,"2020-11-20 15:26:33"
3001551,"21112020ENG//Burmese",610,"0",67.1,2001330,84,58,2,339,"2020-11-22 18:55:12"
3001552,"21112020ENG//Nepali",610,"0",61,2001330,84,179,2,339,"2020-11-22 18:57:40"
3001553,"21112020ENG//Vietnamese  ",610,"0",67.1,2001330,84,261,2,339,"2020-11-22 19:01:40"
3001554,"21112020//French>EMG",1500,"0",180,2001331,93,84,2,339,"2020-11-22 19:09:51"
3001555,"Translation task-Q-2020100536/#10-English into Arabic",17925,"0",1076.2,2001332,84,30,2,339,"2020-11-23 13:01:48"
3001556,"23112020//Arabic-ENG",403,"0",342.55,2001333,30,84,2,339,"2020-11-23 15:15:04"
3001557,"Revision Task-Danish to English-100 words",100,"0",15,2001335,78,84,6,339,"2020-11-24 17:25:00"
3001558,"Translation task- Q-2020100572/#19-English into Maltese",68,"0",35,2001336,84,163,2,339,"2020-11-25 10:40:57"
3001559,"21112020ENG//Spanish",400,"0",50,2001334,84,231,2,339,"2020-12-01 12:21:09"
3001560,"24112020Japanese/EN",200,"1",35,2001337,126,84,2,339,"2020-12-01 13:01:43"
3001561,"24112020/Thai-ENG",150,"1",25,2001338,243,84,2,339,"2020-12-01 13:11:10"
3001562,"18112020/Arabic, Vietnamese, Telugu, Nepali",15,"0",20,2001339,84,30,2,339,"2020-12-01 13:25:50"
3001563,"2112020//GER-ENG",317,"0",0,2001340,99,84,2,339,"2020-12-01 14:58:00"
3001564,"2122020//Arabic-ENG",621,"0",465.75,2001341,30,84,2,339,"2020-12-03 11:31:10"
3001565,"Translation task-English into Japanese-150 words",150,"0",22,2001342,84,126,2,339,"2020-12-03 13:54:55"
3001566,"5122020//Arabic-ENG",306,"0",260.1,2001343,30,84,2,339,"2020-12-07 11:41:25"
3001567,"Translation task-CMS Grievance Procedures-English into Burmese",100,"0",7.5,2001344,84,58,2,339,"2020-12-07 12:47:39"
3001568,"Translation task-CMS Grievance Procedures-English into Nepali",100,"0",7.5,2001344,84,179,2,339,"2020-12-07 12:52:11"
3001569,"5122020ENG//Arabic",123,"0",15,2001345,84,30,2,339,"2020-12-07 13:41:42"
3001570,"5122020ENG//Vietnamese",123,"0",20,2001345,84,261,2,339,"2020-12-07 13:45:03"
3001571,"Translation task-66 Words-English into Gujarati",66,"0",20,2001346,84,105,4,339,"2020-12-08 10:11:41"
3001572,"7122020//Arabic-ENG",514,"0",436.9,2001347,30,84,2,339,"2020-12-08 11:20:56"
3001573,"5122020ENG//Jarai",123,"0",20,2001345,84,288,2,339,"2020-12-08 12:07:38"
3001574,"translation,Q-2020120129/#36-English into Albanian",800,"0",90,2001348,84,26,2,339,"2020-12-09 12:24:13"
3001575,"translation, Q-2020120129/#63-English into Armenian",800,"0",97,2001348,84,33,2,339,"2020-12-09 12:29:20"
3001576,"Translation-Q-2020120129/#31-English into Kazakh",800,"0",98,2001348,84,134,2,339,"2020-12-09 12:32:08"
3001577,"Translation task-246 Words-English into Gujarati-TLC 2012-014",246,"0",35,2001349,84,105,4,339,"2020-12-09 12:45:30"
3001578,"12122020/ENG-Nepali",389,"0",38.9,2001350,84,179,2,339,"2020-12-13 17:33:57"
3001579,"12122020/ENG-Burmese",389,"0",42.79,2001350,84,58,2,339,"2020-12-13 17:41:18"
3001580,"12122020/ENG-Vietnamese",389,"0",42.79,2001350,84,261,2,339,"2020-12-13 17:45:17"
3001581,"13122020ENG//Nepali",25,"0",20,2001351,84,179,2,339,"2020-12-13 18:06:07"
3001582,"13122020ENG//Burmese ",25,"0",0,2001351,84,58,2,339,"2020-12-13 18:09:09"
3001583,"13122020Arabic//ENG",460,"0",331.2,2001352,30,84,2,339,"2020-12-13 18:12:46"
3001584,"Translation Task-Meal Bundle Pick Up Schedule-English into Arabic",50,"0",5,2001353,84,30,2,339,"2020-12-14 13:53:42"
3001585,"Translation Task-Meal Bundle Pick Up Schedule-English into Vietnamese",50,"0",5,2001353,84,261,2,339,"2020-12-14 14:07:03"
3001586,"Translation Task-Meal Bundle Pick Up Schedule-English into Burmese",50,"0",5,2001353,84,58,2,339,"2020-12-14 14:10:21"
3001587,"Translation Task-Meal Bundle Pick Up Schedule-English into Nepali",50,"0",5,2001353,84,179,2,339,"2020-12-14 14:19:34"
3001588,"Translation Task-Meal Bundle Pick Up Form-English into Arabic",80,"0",10,2001354,84,30,2,339,"2020-12-14 15:19:46"
3001589,"Translation Task-Meal Bundle Pick Up Form-English into Burmese",80,"0",20,2001354,84,58,2,339,"2020-12-14 15:21:40"
3001590,"Translation Task-Meal Bundle Pick Up Form-English into Vietnamese",80,"0",20,2001354,84,261,2,339,"2020-12-14 15:23:43"
3001591,"Translation Task-Meal Bundle Pick Up Form-English into Nepali",80,"0",15,2001354,84,179,2,339,"2020-12-14 15:25:39"
3001592,"Translation Task-Remote Learning Update_December 2020-English into Burmese",700,"0",77,2001355,84,58,2,339,"2020-12-14 15:46:04"
3001593,"Translation Task-Remote Learning Update_December 2020-English into Nepali",700,"0",70,2001355,84,179,2,339,"2020-12-14 15:52:16"
3001594,"Translation Task-Remote Learning Update_December 2020-English into Vietnamese",700,"0",77,2001355,84,261,2,339,"2020-12-14 15:58:17"
3001595,"9122020Japanese//EN",200,"0",112,2001356,126,84,2,339,"2020-12-15 15:54:25"
3001596,"Translation Task-122920-01-LK-English into Swahili",30148,"0",3014.8,2001357,84,233,2,339,"2020-12-16 12:57:31"
3001597,"16122020/ENG/Burmese",920,"0",101.2,2001358,84,58,2,339,"2020-12-17 11:36:03"
3001598,"16122020/ENG/Nepali",920,"0",92,2001358,84,179,2,339,"2020-12-17 11:39:37"
3001599,"Translation-Arabic into English-442 words",442,"0",0,2001359,30,84,2,339,"2020-12-17 14:02:02"
3001600,"14122020Arabic-ENG",1228,"0",1043.8,2001360,30,84,2,339,"2020-12-23 11:56:57"
3001601,"Translation Test-307 Words-Nepali",307,"0",0,2001361,84,179,2,339,"2020-12-24 11:52:00"
3001602,"Translation Test-307 Words-Swahili",307,"0",0,2001361,84,233,2,339,"2020-12-24 11:56:01"
3001603,"23122020/Azerbaijan-ENG",200,"1",30,2001362,40,84,2,339,"2020-12-24 17:33:35"
3001604,"Translation task-Website Translation Project _ Part 5",1871,"0",1478.09,2001363,84,30,2,339,"2020-12-28 11:55:19"
3001605,"Translation Task_010721-01-LK (Bright Rd. Prod & All 3 Media)",9130,"0",639.1,2001365,84,30,2,339,"2020-12-31 14:06:00"
3001606,"Translation task-German > English-Mercedes Benz",1113,"0",0,2001366,99,84,2,339,"2021-01-04 10:48:56"
3001607,"16112020//ENG-AR",1334,"0",960.48,2001367,84,30,2,339,"2021-01-04 11:44:21"
3001608,"28122020//Portuguese>ENG",170,"0",40,2001368,203,84,2,339,"2021-01-04 12:55:07"
3001609,"Translation Task- Q-2021010044/#2-English into Azerbaijani",229,"0",35,2001369,84,40,2,339,"2021-01-08 13:49:59"
3001610,"Translation Task- Q-2021010043/#2-English into Armenian",648,"0",86.6,2001370,84,33,2,339,"2021-01-08 14:09:51"
3001611,"Translation Task-Q-2021010047/#2-English into Kazakh",551,"0",63.14,2001371,84,134,2,339,"2021-01-08 14:14:13"
3001612,"Translation Task-Turkish into English-100 Words",100,"0",20,2001372,251,84,2,339,"2021-01-08 14:38:04"
3001613,"712021//ENG>>Nepali",150,"0",15,2001373,84,179,2,339,"2021-01-10 13:09:35"
3001614,"712021//ENG>>Burmese",150,"0",15,2001373,84,58,2,339,"2021-01-10 13:13:01"
3001615,"912021//ENG>>Indonesian",7,"0",10,2001374,84,119,2,339,"2021-01-10 15:37:36"
3001616,"TP_06-01-2021_1/16/1",20,"0",10,2001374,84,126,2,339,"2021-01-11 00:37:21"
3001617,"712021//ENG>>Nepali",693,"0",69.3,2001375,84,179,2,339,"2021-01-11 10:03:15"
3001618,"712021//ENG>>Burmese",693,"0",79.23,2001375,84,58,2,339,"2021-01-11 10:07:24"
3001619,"912021//ENG>>Malay ",19,"0",10,2001374,84,161,2,339,"2021-01-11 11:20:29"
3001620," Translation Task-011221-02-LK (Ahmedjeelani, Khazisyed)",50,"0",40,2001376,30,84,2,339,"2021-01-11 13:00:54"
3001621,"KEVINW-29",1400,"0",112,2001377,30,84,2,339,"2021-01-11 15:30:53"
3001622,"Q-2020090228-(2021010548/#5)",40,"0",95,2001364,84,30,7,340,"2021-01-11 16:08:33"
3001623,"Translation Task-TLC 2101-014-English into Hindi",80,"0",25,2001378,84,112,4,339,"2021-01-12 13:39:00"
3001624,"1212021//ENG>>Nepali",50,"0",15,2001379,84,179,2,339,"2021-01-12 16:43:27"
3001625,"1212021//ENG>>Burmese",50,"0",20,2001379,84,58,2,339,"2021-01-12 16:51:51"
3001626,"1212021//ENG>>Vietnamese",50,"0",20,2001379,84,261,2,339,"2021-01-12 16:54:16"
3001627,"1212021//ENG>>Arabic",50,"0",10,2001379,84,30,2,339,"2021-01-12 16:57:02"
3001628,"Translation Task- Degree Form-100 Words-AR>EN",100,"0",15,2001380,30,84,2,339,"2021-01-13 11:09:14"
3001629,"1212021//ENG>>Hindi",50,"0",20,2001379,84,112,2,339,"2021-01-13 13:59:12"
3001630,"KEVINW-30",1690,"0",135.2,2001381,30,84,2,339,"2021-01-13 15:59:26"
3001631,"Translation Task-MAP Reading Fluency Screener- English>Burmese",756,"0",83.16,2001382,84,58,2,339,"2021-01-14 12:12:37"
3001632," Translation Task-MAP Reading Fluency Screener- English>Nepali",756,"0",75.6,2001382,84,179,2,339,"2021-01-14 12:14:51"
3001633,"Translation Task-Q-2021010392/#9-English into Maltese",321,"0",41.73,2001383,84,163,2,339,"2021-01-19 12:53:11"
3001634,"Translation Task-O-190292-TEP-016-English U.S into English U.K",20,"0",30,2001384,84,276,5,339,"2021-01-20 15:46:50"
3001635,"Translation Task-Letter (Urdu) - TLC 2101-032",401,"0",36.09,2001385,84,256,4,339,"2021-01-21 16:45:13"
3001636,"2112021/ENG>> Burmese",64,"0",15,2001386,84,58,2,339,"2021-01-21 19:14:13"
3001637," Translation Task-Q-2021010530/#18-English into Armenian",9,"0",35,2001387,84,33,2,339,"2021-01-22 15:16:50"
3001638,"Translation Task-Q-2021010530/#23-English into Azerbaijani",9,"0",35,2001388,84,40,2,339,"2021-01-22 15:21:24"
3001640,"2712021//Afrikaans>>ENG",150,"1",25,2001389,24,84,2,339,"2021-01-27 22:52:44"
3001641,"Translation Task-Balls Week 4 files-English into Burmese",7704,"0",847.44,2001390,84,58,2,339,"2021-01-29 14:05:03"
3001642,"Translation Task-Q-2021010707/#6/1",37,"0",35,2001392,84,33,2,339,"2021-01-29 14:21:51"
3001643,"Translation Task-Q-2021010708/#6/1-English into Armenian",142,"0",35,2001393,84,33,2,339,"2021-01-29 14:25:59"
3001644,"Translation Task-TP_28-01-2021_1/4/3-English into Swahili",692,"0",69.2,2001391,84,233,2,339,"2021-01-29 14:37:40"
3001645,"2712021//ENG>>Burmese",3197,"0",351.67,2001394,84,58,2,339,"2021-02-01 12:15:11"
3001646,"Proofreading Task - English into Somali",358,"0",20,2001395,84,228,6,339,"2021-02-01 12:36:12"
3001647,"Translation Task-Feb2021-EE-Communication-English into Burmese",430,"0",47.3,2001396,84,58,2,339,"2021-02-02 12:08:57"
3001648,"322021//ENG>Vietnamese",859,"0",94.49,2001397,84,261,2,339,"2021-02-03 15:26:45"
3001649,"322021//ENG>Arabic",859,"0",51.54,2001397,84,30,2,339,"2021-02-03 15:30:13"
3001650,"322021//ENG>Tamil",859,"0",94.49,2001397,84,239,2,339,"2021-02-03 15:32:46"
3001651,"322021//ENG>Hindi",859,"0",85.9,2001397,84,112,2,339,"2021-02-03 15:38:56"
3001652,"322021//ENG>Telugu",859,"0",94.49,2001397,84,241,2,339,"2021-02-03 15:42:16"
3001653,"322021//ENG>Russian",859,"0",85.9,2001397,84,209,2,339,"2021-02-03 15:46:44"
3001654,"322021//ENG>Nepali",859,"0",85.9,2001397,84,179,2,339,"2021-02-03 15:48:52"
3001655,"322021//ENG>Burmese",859,"0",94.49,2001397,84,58,2,339,"2021-02-03 15:50:58"
3001656,"Translation Task-Q-2021020003/#20",1000,"0",61.68,2001398,84,30,2,339,"2021-02-04 12:09:06"
3001657,"Translation Task-3 files-English into Chinese",859,"0",103.08,2001399,84,68,2,339,"2021-02-05 16:32:54"
3001658,"Revision Task- 2021-02-01-FL-TGB-EN-23-English into Arabic",371,"0",11.13,2001400,84,30,6,339,"2021-02-08 15:58:19"
3001659,"Revision Task- 2021-02-01-FL-TGB-EN-23-English into Hindi",371,"0",18.55,2001400,84,112,6,339,"2021-02-08 16:00:11"
3001660,"Revision Task- 2021-02-01-FL-TGB-EN-23-English into Turkish",371,"0",14.84,2001400,84,251,6,339,"2021-02-08 16:01:39"
3001661,"Revision Task- 2021-02-01-FL-TGB-EN-23-English into Thai",371,"0",18.55,2001400,84,243,6,339,"2021-02-09 13:46:38"
3001662,"Translation Task-A Letter to Families - Balls_ ENGLISH Into Turkish",300,"0",40,2001401,84,251,2,339,"2021-02-10 13:24:20"
3001663,"Translation Task-Senar CV-Arabic Into English",436,"0",0,2001402,30,84,2,339,"2021-02-11 12:10:44"
3001664,"Translation Task-Return to In-Person Instruction-English into Nepali",2000,"0",200,2001403,84,179,2,339,"2021-02-12 14:38:41"
3001665,"Translation Task-Return to In-Person Instruction-English into Burmese",2000,"0",220,2001403,84,58,2,339,"2021-02-12 14:41:24"
3001667,"Translation Task-T-0221-0256-004-English into Lithuanian",799,"0",79.9,2001404,84,153,2,339,"2021-02-12 16:08:25"
3001668,"Translation Task-T-0221-0256-002-English into Croatian ",799,"0",79.9,2001405,84,76,2,339,"2021-02-12 16:24:05"
3001669,"1322021//ENG>>Estonian",799,"0",79.9,2001406,84,86,2,339,"2021-02-13 15:44:48"
3001670,"Translation-Student face covering exception form.2 final_ENGLISH 2021-Updated-Burmese",129,"0",15,2001407,84,58,2,339,"2021-02-15 13:50:46"
