1002087," RIGA TULKO JUMS","","info@rigatulkojums.lv","","http://www.rigatulkojums.lv/lv/","","","","",1122,1001,1017,"Good","Lead","2018-09-13 15:12:06","2022-09-21 22:03:00"
1002088,"BHC (M)","","info@bhc.lv","","http://www.bhc-consulting.lv/lv/kontakti","","","","",1122,1001,1017,"Good","Lead","2018-09-13 16:13:14","2022-09-21 22:03:00"
1002089,"VALODU KOKS (M)","","info@valodukoks.lv","","http://www.valodukoks.lv/","","","","",1122,1001,1017,"Good","Lead","2018-09-13 16:43:29","2022-09-21 22:03:00"
1002090,"American Translation Partners","","elizabeth@americantranslationpartners.com","","americantranslationpartners.com","175 Paramount Drive","MA 02767","Raynham","",1000,1000,1017,"Poor","Lead","2018-09-13 16:53:08","2022-09-21 22:03:00"
1002091,"Aplis.info Ltd (M)","","info@tulkojumi.lv","","www.tulkojumi.lv","","","","",1122,1001,1017,"Good","Lead","2018-09-13 17:01:30","2022-09-21 22:03:00"
1002092,"Quick Lingo (M)","","Translators@kltranslations.com","sales@quicklingo.com","http://www.quicklingo.com/en/","","","","",1001,1001,1017,"Good","Lead","2018-09-13 17:14:11","2022-09-21 22:03:00"
1002093,"Translation Koll ","","lena@translations-koll.com","","www.translations-koll.com","2502 La Branch St","Houston ","Texas ","",1000,1000,1017,"Good","Lead","2018-09-13 17:17:38","2022-09-21 22:03:00"
1002094,"MI Translations ","","kdavydov@mitranslations.com","","mitranslations.com","103 W. Wayne St","IN 46601","South Bend","",1000,1000,1017,"Good","Lead","2018-09-13 17:29:49","2022-09-21 22:03:00"
1002095,"ABICOM PRO Tulkojumi","","","","www.abitulko.lv","","","","",1122,1001,1017,"Good","Lead","2018-09-13 17:34:15","2022-09-21 22:03:00"
1002096,"Silenta Ltd (M)","","siasilenta@inbox.lv","","www.silenta.lv","","","","",1122,1001,1017,"Good","Lead","2018-09-13 17:37:34","2022-09-21 22:03:00"
1002097,"Epic Sound (M)","","info@epicsound.com","","http://www.epicsound.com/","","","","",1076,1001,1017,"Good","Lead","2018-09-13 18:18:20","2022-09-21 22:03:00"
1002098,"COMMAS (M)","","lol@commas.dk","","http://commas.dk/","","","","",1076,1001,1017,"Good","Lead","2018-09-13 18:29:15","2022-09-21 22:03:00"
1002099,"International translating ","","casellaa@internationaltranslating.com","","internationaltranslating.com","299 So. Main St.","Salt Lake city ","UT84111","",1000,1000,1017,"Good","Lead","2018-09-13 18:32:26","2022-09-21 22:03:00"
1002100,"Lingua linx ","","sforkel@lingualinx.com","","lingualinx.com/contact","Hedley Park Place ","NY 12180 USA","Troy, New York ","",1000,1000,1017,"Good","Lead","2018-09-13 18:37:35","2022-09-21 22:03:00"
1002101,"Ad Astra Translators (M)","","info@ad-astra.dk","","http://www.ad-astra.dk/index.php?content=page&id=18","","","","",1076,1001,1017,"Good","Lead","2018-09-14 11:32:32","2022-09-21 22:03:00"
1002102,"Language Wire Germany","","viv@languagewire.com","","www.languagewire.de","Caffamacherreihe 7","","Deutschland","",1093,1001,1017,"Not Interested","Customer","2018-09-14 12:07:50","2022-09-21 22:03:00"
1002103,"Word Fighter (M)","","info@wordfighter.dk","","http://www.wordfighter.dk/","","","","",1076,1001,1017,"Good","Lead","2018-09-14 12:33:06","2022-09-21 22:03:00"
1002104,"DO Translations ApS","","info@dotranslations.com","","https://dotranslations.com/","","","","",1076,1001,1017,"Poor","Lead","2018-09-14 12:53:20","2022-09-21 22:03:00"
1002105,"Copenhagen Text ApS (M)","","customerservice@copenhagentext.dk","","https://www.copenhagentext.dk/","","","","",1076,1001,1017,"Good","Lead","2018-09-14 13:36:18","2022-09-21 22:03:00"
1002106,"EXIT Language Services, S.L. (M)","","exit@exitlanguages.com","","http://www.exitlanguages.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-14 14:04:23","2022-09-21 22:03:00"
1002107,"1Global Translators","","","","http://www.1globaltranslators.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-14 14:59:46","2022-09-21 22:03:00"
1002108,"FASTSIGNS UK Corporate (M)","","enquiries@fastsigns.com","","https://www.fastsigns.co.uk/about/contact","","","","",1001,1001,1017,"Good","Lead","2018-09-14 15:20:35","2022-09-21 22:03:00"
1002109,"AT Language Solutions (M)","","","","https://www.at-languagesolutions.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-14 15:37:56","2022-09-21 22:03:00"
1002110,"Milega (M)","","","","https://www.e-translation-agency.com/en/","","","Barcelone","",1193,1001,1017,"Good","Lead","2018-09-14 16:03:39","2022-09-21 22:03:00"
1002111,"Raland Compliance Partners","","ogulkewycz@raland.com","877 823-8059","http://raland.com/#/translation","","NY ","Chicago","",1000,1000,1017,"Good","Lead","2018-09-14 16:06:11","2022-09-21 22:03:00"
1002112,"Translators without borders","","ana@translatorswithoutborders.org","","translatorswithoutborders.org","30 Main Street","CT 06810","Danbury","",1000,1000,1017,"Poor","Lead","2018-09-14 16:21:26","2022-09-21 22:03:00"
1002113,"Translation Agency Agestrad (M)","","lucianotario@agestrad.com","","https://www.agestrad.com/translation-agency-madrid.html","","","","",1193,1001,1017,"Good","Lead","2018-09-17 10:27:30","2022-09-21 22:03:00"
1002114,"Interlinco Servicios Lingüísticos (M)","","deptradint@interlinco.com","","http://www.interlinco.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 11:03:51","2022-09-21 22:03:00"
1002115,"Albor Translation Office","","albor@albortranslation.com","","http://www.albortranslation.es/","","","","",1193,1001,1017,"Excellent","Lead","2018-09-17 11:23:58","2022-09-21 22:03:00"
1002116,"Skriptorium Global LTD (M)","","info@skriptorium.co.uk","","http://www.skriptorium.com/","","","","",1001,1001,1017,"Good","Lead","2018-09-17 11:50:37","2022-09-21 22:03:00"
1002117,"Global Translation Partner - Agencia de traducción Madrid","","info@glpartner.com","","http://www.globaltranslationpartner.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 12:46:30","2022-09-21 22:03:00"
1002118,"Alima Translation Services","","info@alima.org","","http://alima.org","","","","",1193,1001,1017,"Good","Lead","2018-09-17 13:33:11","2022-09-21 22:03:00"
1002119,"ComTranslations","","info@comtranslations.com","","http://www.comtranslations.com/en/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 13:56:44","2022-09-21 22:03:00"
1002120,"Traducciones Agora - Agencia de Traducción Madrid","","","","https://www.agorafs.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 14:51:16","2022-09-21 22:03:00"
1002121,"Mondo Services Agencia De Traducción S L","","info@mondoagit.es","","http://www.mondoagit.es/la-empresa/contacto/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 15:08:21","2022-09-21 22:03:00"
1002122,"Mc LEHM Language Services","","mc-lehm@mc-lehm.com","","http://www.mc-lehm.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 16:23:37","2022-09-21 22:03:00"
1002123,"Quality Translations Services S.L. ©","","marketing@qtservices.net","","http://www.qtservices.net/index-4.html","","","","",1193,1001,1017,"Good","Lead","2018-09-17 16:58:20","2022-09-21 22:03:00"
1002124,"CBLingua - Traductores e Intérpretes Jurados Madrid (M)","","cblingua@cblingua.com","","http://traductorjurado-madrid.es/en/homepage/","","","","",1193,1001,1017,"Good","Lead","2018-09-17 17:14:55","2022-09-21 22:03:00"
1002125,"Tran Language ","","info@tranlanguage.com","","tranlanguage.com","12651 S Dixie Hwy, Suite 309","FL 33156","Florida ","",1000,1000,1017,"Excellent","Lead","2018-09-17 21:58:32","2022-09-21 22:03:00"
1002126,"Intransol ","","jason@intransol.com","","www.intransol.com","","","","",1000,1000,1017,"Good","Lead","2018-09-17 22:06:59","2022-09-21 22:03:00"
1002127,"Triangle Translations (M)","","info@triangle-translations.com","","http://triangle-translations.com/","","","","",1001,1001,1017,"Good","Lead","2018-09-18 12:58:57","2022-09-21 22:03:00"
1002128,"Pyroban LTD (M)","","sales@pyroban.com","","https://www.pyroban.com/contact/","","","","",1001,1001,1004,"Good","Lead","2018-09-18 14:51:15","2022-09-21 22:03:00"
1002129,"The Marlow Language Centre","","info@marlowlanguagecentre.co.uk","","https://www.marlowlanguagecentre.com/contact/","","","","",1001,1001,1017,"Good","Lead","2018-09-18 17:23:35","2022-09-21 22:03:00"
1002130,"Veritas Language Solutions","","Sharon@veritasgroup.co","info@veritas.com","http://archive.li/TPSuh#selection-501.0-501.22","","","","",1001,1001,1017,"Good","Lead","2018-09-18 17:34:58","2022-09-21 22:03:00"
1002132,"KTL communications ","","info@ktl-communications.com","","www.ktl-communications.com","","","","",1000,1000,1017,"Good","Lead","2018-09-18 21:34:55","2022-09-21 22:03:00"
1002133,"Word Awarness ","","rlombardino@wordawareness.com","","www.wordawareness.com","P.O. BOX 710099","CA 92072","Calfornia ","",1000,1000,1017,"Good","Lead","2018-09-18 21:41:19","2022-09-21 22:03:00"
1002134,"One Hour Edit ","","info@onehouredit.com","","http://www.onehouredit.com","","","","",1000,1000,1017,"Good","Lead","2018-09-18 21:50:49","2022-09-21 22:03:00"
1002135,"Salita Interpreting and Translation Services (M)","","","","http://www.salita.no","","","","",1158,1001,1017,"Good","Lead","2018-09-19 11:39:09","2022-09-21 22:03:00"
1002136,"Anglo-Arabic Graphics","","","","https://www.gatewaytoarabic.com/contacts","","","","",1001,1001,1017,"Not Interested","Lead","2018-09-19 12:10:04","2022-09-21 22:03:00"
1002137,"Lloyd Translations","","annick@lloydtranslations.com","","http://www.lloydtranslations.com/en/reference/contact-us.html","","","","",1046,1001,1017,"Poor","Lead","2018-09-19 12:11:35","2022-09-21 22:03:00"
1002138,"Fh-translations.de (M)","","fhefele@fh-translations.de","","https://en.fh-translations.de/contact-form/","","","","",1093,1001,1017,"Good","Lead","2018-09-19 12:32:44","2022-09-21 22:03:00"
1002139,"WTA Language Solutions (M)","","info@wtatraducciones.com","","http://www.wtatraducciones.com/","","","","",1193,1001,1017,"Good","Lead","2018-09-19 14:06:29","2022-09-21 22:03:00"
1002140,"PerMondo (M)","","info@permondo.eu","","http://www.permondo.eu/","","","","",1193,1001,1017,"Good","Lead","2018-09-19 14:23:35","2022-09-21 22:03:00"
1002141,"Syncro Translation Services ","","office@syncrotranslation.com","","https://www.syncrotranslation.com/","","","","",1171,1001,1017,"Good","Lead","2018-09-19 14:48:14","2022-09-21 22:03:00"
1002142,"Indian Language Services ",""," info@indianlanguageservices.com","","indianlanguageservices.com","8750 Bristol Park Dr","FL 32836","Florida ","",1000,1000,1017,"Good","Lead","2018-09-19 15:03:30","2022-09-21 22:03:00"
1002143,"Lexus Translation Services","","translations@lexusforlanguages.co.uk","","https://lexusforlanguages.co.uk/LexusTranslations.html","","","","",1001,1001,1017,"Good","Lead","2018-09-19 16:22:06","2022-09-21 22:03:00"
1002144,"Hieroglifs Translations ","","jobs@hieroglifstranslations.ro","","https://hieroglifs.ro/","","","","",1171,1001,1017,"Good","Lead","2018-09-19 16:34:03","2022-09-21 22:03:00"
1002145,"E language services","","sales@e-languageservices.com","","e-languageservices.com","St Petersburg","FL 33705","Florida ","",1000,1000,1017,"Good","Lead","2018-09-19 16:41:10","2022-09-21 22:03:00"
1002146,"MCSarabia","","mubarak@mcsarabia.com","","http://mcsarabia.ox.pl/contact.html","","","","",1001,1001,1017,"Not Interested","Lead","2018-09-19 16:49:44","2022-09-21 22:03:00"
1002147,"Professional Translations","","info@professional-translations.eu","","http://www.professional-translations.eu/","","","","",1171,1001,1017,"Good","Lead","2018-09-19 17:14:10","2022-09-21 22:03:00"
1002148,"Avalon Translations & Localization","","info@avalon.ro","","http://www.avalon.ro/","","","","",1171,1001,1017,"Good","Lead","2018-09-19 17:47:46","2022-09-21 22:03:00"
1002149,"Quantum Translations","","mmcginty@quantumtranslations.com","","quantumtranslations.com","240 South 9th Street","PA 19107-5733","Pennsylvania","",1000,1000,1017,"Good","Lead","2018-09-19 20:08:44","2022-09-21 22:03:00"
1002150,"TRANSLATOR srl","","office@translatorsrl.com","","http://www.translatorsrl.com/","","","","",1171,1001,1017,"Good","Lead","2018-09-20 12:31:51","2022-09-21 22:03:00"
1002151,"Translation Agency DIPLOM","","info@diplom.md","","https://www.diplom.md/","","","","",1142,1001,1017,"Good","Lead","2018-09-20 12:49:20","2022-09-21 22:03:00"
1002152,"Translation Agency ""ICS""","","info@biroudetraduceri.com","","http://biroudetraduceri.com/en/about-us","","","","",1142,1001,1017,"Good","Lead","2018-09-20 13:24:55","2022-09-21 22:03:00"
1002153,"BirouDeTraduceri.MD","","info@biroudetraduceri.md","","https://www.biroudetraduceri.md/","","","","",1142,1001,1017,"Good","Lead","2018-09-20 13:49:21","2022-09-21 22:03:00"
1002154,"Biroul de traduceri INTERTEXT ","","tradu@intertext.md","","http://www.intertext.md/","","","","",1142,1001,1017,"Good","Lead","2018-09-20 14:03:27","2022-09-21 22:03:00"
1002155,"Global Accent ","","info@globalaccent.com","","globalaccent.com","Old Town","CO 80524","Colorado ","",1000,1000,1017,"Good","Lead","2018-09-20 14:35:10","2022-09-21 22:03:00"
1002156,"Translation Company Lexica","","office@lexica.rs","","http://www.lexica.rs/","","","","",1182,1001,1017,"Good","Lead","2018-09-20 14:36:59","2022-09-21 22:03:00"
1002157,"Littera SR Translation Agency","","info@littera-sr.com","","https://www.littera-sr.com/","","","","",1182,1001,1017,"Good","Lead","2018-09-20 14:58:12","2022-09-21 22:03:00"
1002158,"Translation Services Belgrade - Halifax","","office@halifax-translation.com","","http://halifax-translation.com/","","","","",1182,1001,1017,"Good","Lead","2018-09-20 15:17:43","2022-09-21 22:03:00"
1002159,"Proverbum d.o.o.","","office@www.proverbum.com","","http://www.proverbum.com/Home-116-5","","","","",1182,1001,1017,"Good","Lead","2018-09-20 16:43:14","2022-09-21 22:03:00"
1002160,"Worldwide Translations d.o.o.","","office@worldwide.rs","","https://www.worldwide.rs/en/home-en/","","","","",1182,1001,1017,"Good","Lead","2018-09-20 17:19:14","2022-09-21 22:03:00"
1002161,"Innvation language Services ","","yuri.ivanov@ivannovation.com","","https://ivannovation.com","Taylors"," SC 29687","GreenVille ","",1000,1000,1017,"Good","Lead","2018-09-20 17:42:29","2022-09-21 22:03:00"
1002162,"BEPS Translations","","","","http://www.bepsprevodi.rs/","","","","",1182,1001,1017,"Good","Lead","2018-09-20 17:47:56","2022-09-21 22:03:00"
1002164,"Affordable interpreters ","","info@affordableinterpreters.com","","affordableinterpreters.com/","19360 Rinaldi St, Suite 142","CA 91326","Calfornia ","",1000,1000,1017,"Good","Lead","2018-09-20 22:01:28","2022-09-21 22:03:00"
1002165,"Davron Translations (M)","","info@davrontranslations.com","","https://davrontranslations.com/","","","8 Avenue Hoche, 75008 Paris,","",1089,1001,1017,"Good","Lead","2018-09-24 10:29:11","2022-09-21 22:03:00"
1002166,"Just French Translation","","minear@justfrenchtranslation.com","","http://www.justfrenchtranslation.com/#Contact","","","25 Rue des Paturages, 05000 Gap","",1089,1001,1017,"Good","Lead","2018-09-24 11:00:41","2022-09-21 22:03:00"
1002167,"CLS Communication - Services de traduction (M)","","","","https://www.cls-communication.com/fr","","","","",1199,1001,1017,"Good","Lead","2018-09-24 11:14:52","2022-09-21 22:03:00"
1002168,"FINVERBUS®","","geneve@finverbus.com","","http://www.finverbus.com/en/home.html","","","","",1197,1001,1017,"Good","Lead","2018-09-24 11:31:56","2022-09-21 22:03:00"
1002169,"Alter Ego Translation","","aet@alteregotraduction.fr","","http://www.alteregotraduction.fr/","","","","",1089,1001,1017,"Poor","Lead","2018-09-24 11:53:29","2022-09-21 22:03:00"
1002170,"A T T I C (Agence Traductions Techniques Informatiques Commerciales)","","","","http://www.attictraduction.fr/agence-traduction-interpretariat-nice","","","","",1089,1001,1017,"Good","Lead","2018-09-24 12:24:11","2022-09-21 22:03:00"
1002171,"INTO-NATIONS","","contact@intonations.com","","https://www.intonations.com/","","","","",1089,1001,1017,"Good","Lead","2018-09-24 13:18:34","2022-09-21 22:03:00"
1002172,"GLOBE Fordítóiroda Kft","","info@1x1forditoiroda.hu","","http://www.1x1forditoiroda.hu/en","","","","",1103,1001,1017,"Good","Lead","2018-09-24 13:44:13","2022-09-21 22:03:00"
1002173,"1x1 Translations Ltd","","info@1x1forditoiroda.hu","","http://www.1x1forditoiroda.hu/en/Contact","","","21 Pauler street, Budapest, H-1013","",1103,1001,1017,"Good","Lead","2018-09-24 14:01:47","2022-09-21 22:03:00"
1002174,"Reflex Translations (M)","","lajos.enekes@reflex.hu","","http://www.reflex.hu/","","","","",1103,1001,1017,"Good","Lead","2018-09-24 14:29:54","2022-09-21 22:03:00"
1002175,"Afford Translations and Interpreting Ltd.","","afford@afford.hu","","http://afford.hu/en/contact","","","","",1103,1001,1017,"Good","Lead","2018-09-24 14:48:13","2022-09-21 22:03:00"
1002176,"Linguaprompt Kft","","info@linguaprompt.com","","http://linguaprompt.com/","","","","",1103,1001,1017,"Good","Lead","2018-09-24 15:29:27","2022-09-21 22:03:00"
1002177,"M&M Translation Services LTD","","career@mmts.hu","","http://www.mmts.hu/","","","","",1103,1001,1017,"Good","Lead","2018-09-24 15:44:53","2022-09-21 22:03:00"
1002178,"Ils International Translation Service Kft","","ils@ils.hu","","http://ils.hu/","","","","",1103,1001,1017,"Good","Lead","2018-09-24 16:14:53","2022-09-21 22:03:00"
1002179,"CET Translations Fordító Kft","","info@cet-translations.com","","https://www.cet-translations.com/","","","","",1103,1001,1017,"Good","Lead","2018-09-24 16:42:11","2022-09-21 22:03:00"
1002181,"Consell Translations CEE Ltd. (M)","","info@consell.hu","","http://www.consell.net/contact-us/","","","","",1103,1001,1017,"Good","Lead","2018-09-24 17:28:50","2022-09-21 22:03:00"
1002182,"ARIANA Übersetzungs- und Dolmetscherbüro GmbH","","ariana-dolmetscher@gmx.de","","https://www.ariana-dolmetscher.de/en/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 11:34:17","2022-09-21 22:03:00"
1002183,"Stoeber Translation Services (M)","","info@stoeber-translation-services.com","","http://www.stoeber-translation-services.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 11:56:32","2022-09-21 22:03:00"
1002184,"Linguamon GmbH (M)","","berlin@linguamon.de","","https://www.linguamon.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 12:37:07","2022-09-21 22:03:00"
1002185,"Interlingua Übersetzungen","","","","https://interlingua.de/cms/website.php","","","","",1093,1001,1017,"Not Interested","Lead","2018-09-25 13:05:13","2022-09-21 22:03:00"
1002186,"Katja Althoff – Übersetzt. Lektoriert. Textet. Für die IT-Branche.","","info@althoff-translations.de","","http://www.althoff-translations.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 13:32:50","2022-09-21 22:03:00"
1002187,"Übersetzungsbüro Das Übersetzernetzwerk Dortmund","","","","https://uebersetzernetzwerk.net/uebersetzer/dortmund/uebersetzungsbuero","","","","",1093,1001,1017,"Good","Lead","2018-09-25 14:07:10","2022-09-21 22:03:00"
1002188,"Transpiral Translation Services (M)","","info@transpiral.com","","http://www.transpiral.com/index.php?option=com_content&view=article&id=67&Itemid=129","","","","",1109,1001,1017,"Good","Lead","2018-09-25 14:33:03","2022-09-21 22:03:00"
1002189,"INTRADUCT Fachübersetzungen & Dolmetscherdienst oHG","","info@intraduct.de","","http://www.intraduct.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 14:40:57","2022-09-21 22:03:00"
1002190,"espaTrans","","info@espatrans.com","","http://www.espatrans.com/","","","Kiel","",1093,1001,1017,"Not Interested","Lead","2018-09-25 15:10:48","2022-09-21 22:03:00"
1002191,"Eule Lokalisierung GmbH","","","","https://eule-lokalisierung-gmbh.business.site/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 16:10:49","2022-09-21 22:03:00"
1002192,"Euro Lingo","","Info@euro-lingo.com","","https://euro-lingo.com/our-offices/","","","","",1001,1001,1017,"Good","Lead","2018-09-25 16:45:19","2022-09-21 22:03:00"
1002193,"Zentrum für Kultur und visuelle Kommunikation der Gehörlosen Berlin/Brandenburg","","info@zfk-bb.de","","https://www.zfk-bb.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 17:01:48","2022-09-21 22:03:00"
1002194,"Peschel Communications GmbH (M)","","kontakt@peschel-communications.de","","https://www.peschel-communications.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 17:17:52","2022-09-21 22:03:00"
1002195,"ITS Translation","","info@its-translation.de","","http://www.its-translation.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 17:42:32","2022-09-21 22:03:00"
1002196,"Algera Translation Agency","","praha@algera.cz","","https://www.algera.co.uk/de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 18:04:29","2022-09-21 22:03:00"
1002197,"Burwick Translations","","info@burwick.eu","","http://burwick.eu/","","","Mainz","",1093,1001,1017,"Good","Lead","2018-09-25 18:24:08","2022-09-21 22:03:00"
1002198,"Galamaga Translations","","info@galamaga.eu","","https://www.galamaga.eu/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 18:32:16","2022-09-21 22:03:00"
1002199,"Flaum","","","","http://www.flaum.net/kontakt/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 18:44:10","2022-09-21 22:03:00"
1002200,"Chemnitz International Agency Translation & Consulting","","","","https://www.dr-al-schaherr.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-25 18:50:35","2022-09-21 22:03:00"
1002201,"Trust Point ","","emily.shearer@trustpoint.one","","https://trustpoint.one/contact/","","","","",1000,1000,1017,"Poor","Prospect","2018-09-25 21:29:29","2022-09-21 22:03:00"
1002202,"World Services USA ","","info@worldservicesusa.com","","http://transnationauto.com/contact/","1954 Airport Road ","GA 30341","Atlanta ","",1000,1000,1017,"Good","Lead","2018-09-25 21:49:43","2022-09-21 22:03:00"
1002203,"Dipl.-Übersetzerin Anja Kick","","post@anja-kick.de","","https://www.anja-kick.de/de/","","","","",1093,1001,1017,"Not Interested","Lead","2018-09-26 10:50:35","2022-09-21 22:03:00"
1002204,"Übersetzungsbüro Hartmann","","info@hartmann-translat.de","","https://www.hartmann-translat.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-26 11:03:43","2022-09-21 22:03:00"
1002205,"Übersetzungsbüro onlinetranslate.de","","contact@onlinetranslate.de","","https://www.onlinetranslate.de/kontakt/","","","","",1093,1001,1017,"Good","Lead","2018-09-26 11:25:53","2022-09-21 22:03:00"
1002206,"Sprachservice Rostock","","hamburg@sprachservice.de","","https://www.sprachservice.de/","","","","",1093,1001,1017,"Good","Lead","2018-09-26 11:37:49","2022-09-21 22:03:00"
1002207,"NCI Translation","","info@ncitranslation.com","","http://www.ncitranslation.com","","","","",1022,1001,1017,"Poor","Lead","2018-09-26 12:01:02","2022-09-21 22:03:00"
1002208,"Galway Certified Translations","","","","http://www.galwaycertifiedtranslations.com/contact-us/","","","","",1109,1001,1017,"Good","Lead","2018-09-26 12:39:37","2022-09-21 22:03:00"
1002209,"Technicis Group (M)","","contact@technicis.fr","","https://www.technicisgroup.com/en","","","","",1089,1001,1017,"Good","Lead","2018-09-26 12:45:24","2022-09-21 22:03:00"
1002210,"RWM Translation Services (M)","","info@rwmtranslation.fr","","http://www.rwmtranslation.com/","","","","",1109,1001,1017,"Good","Lead","2018-09-26 12:45:39","2022-09-21 22:03:00"
1002211,"Trifold Localization","","","","http://trifold.ie/contact/","","","","",1109,1001,1017,"Good","Lead","2018-09-26 12:55:04","2022-09-21 22:03:00"
1002212,"Ablana Literary & Translation Services","","info@ablana.net","","http://www.ablana.net/index.php/contact-us/","","","","",1109,1001,1017,"Good","Lead","2018-09-26 13:18:50","2022-09-21 22:03:00"
1002213,"Continuum","","info@continuum.hr","","www.continuum.hr","","","","",1072,1001,1017,"Good","Lead","2018-09-26 13:40:41","2022-09-21 22:03:00"
1002214,"STENTOR d.o.o.","","spomenka@stentor.hr","","http://www.stentor.hr/","Ulica grada Vukovara 284","10 000 ","Zagreb","",1072,1001,1017,"Poor","Customer","2018-09-26 14:17:19","2022-09-21 22:03:00"
1002215,"GAMAX Kft","","gamax@gamax.hu","","www.gamax.hu","","","","",1103,1001,1017,"Good","Lead","2018-09-26 16:04:35","2022-09-21 22:03:00"
1002216,"MorphoLogic Localisation Ltd (M)","","info@morphologic-localisation.eu","","http://www.morphologic-localisation.eu/","","","","",1103,1001,1017,"Good","Lead","2018-09-26 16:40:52","2022-09-21 22:03:00"
1002217,"idioma (M)","","info@idioma.com","","http://www.idioma.com/","","","","",1075,1001,1017,"Good","Lead","2018-09-26 17:34:03","2022-09-21 22:03:00"
1002218,"Creative Words srl (M)","","diego.cresceri@creative-words.com","","www.creative-words.com","","","","",1111,1001,1017,"Good","Lead","2018-09-26 17:56:51","2022-09-21 22:03:00"
1002219,"MateCat","","info@matecat.com","","http://www.matecat.com/","","","","",1111,1001,1017,"Good","Lead","2018-09-27 11:49:48","2022-09-21 22:03:00"
1002220,"STEP.IN. S.r.l. (M)","","step-in@step-in.it","","http://www.step-in.it","","","","",1111,1001,1017,"Good","Lead","2018-09-27 12:13:08","2022-09-21 22:03:00"
1002221,"WS Translations (M)","","info@wstranslations.co.uk","","https://www.wstranslations.co.uk/contact-us","","","","",1001,1001,1017,"Good","Lead","2018-09-27 12:28:26","2022-09-21 22:03:00"
1002222,"Way2Global s.r.l. SB","","info@way2global.com","","http://www.way2global.com/","","","","",1111,1001,1017,"Good","Lead","2018-09-27 14:22:43","2022-09-21 22:03:00"
1002223,"Bristol Transcription Services","","enquiries@bristoltranscriptionservices.co.uk","","https://www.bristoltranscriptionservices.co.uk/","","","","",1001,1001,1017,"Not Interested","Lead","2018-09-27 14:59:28","2022-09-21 22:03:00"
1002224,"Birnbaum Interpreting Services","","bisinfo@bisworld.com","","https://bisworld.com/contact/","8730 Georgia Avenue, Suite 210","MD 20910","Maryland ","",1000,1000,1017,"Good","Lead","2018-09-27 16:03:55","2022-09-21 22:03:00"
1002225,"Fairtrad","","contact@fairtrad.eu","","http://www.fairtrad.eu/","","","","",1089,1001,1017,"Good","Lead","2018-09-27 16:06:43","2022-09-21 22:03:00"
1002226,"Bath Translations (M)","","julia@bathtranslations.co.uk","","https://bathtranslations.co.uk/","","","","",1001,1001,1017,"Good","Lead","2018-09-27 16:09:47","2022-09-21 22:03:00"
1002227,"GlobaWare International","","info@globaware.com","","http://www.globaware.com/","","","","",1089,1001,1017,"Good","Lead","2018-09-27 16:27:23","2022-09-21 22:03:00"
1002228,"Lucidiction Translation  (M)","","info@lucidiction.com","","https://www.lucidiction.com/join-the-team/","","","","",1001,1001,1017,"Good","Lead","2018-09-27 16:35:33","2022-09-21 22:03:00"
1002229,"Intertranslations","","info@intertranslations.com","","https://www.intertranslations.gr/","","","","",1095,1001,1017,"Good","Lead","2018-09-27 16:46:41","2022-09-21 22:03:00"
1002230,"Sundrax Electronics (M)","","office@sundrax.com","","http://www.sundrax.com/","","","","",1001,1001,1017,"Good","Lead","2018-09-27 17:21:06","2022-09-21 22:03:00"
1002231,"Headvox (M)","","hello@headvox.com","","https://www.headvox.com/en/contact-en/","","","","",1089,1001,1017,"Good","Lead","2018-09-28 10:29:48","2022-09-21 22:03:00"
1002232,"Six Continents (M)","","translation@sixcontinents.fr","","http://sixcontinents.fr/contact/","","","","",1089,1001,1017,"Good","Lead","2018-09-28 11:21:55","2022-09-21 22:03:00"
1002233,"Take Note (M)","","careers@takenotetyping.com","","https://takenotetyping.com/careers/","","","","",1001,1001,1017,"Good","Lead","2018-09-28 12:24:25","2022-09-21 22:03:00"
1002234,"Collineige ","","","","https://www.collineige.com/","","","","",1001,1001,1017,"Good","Lead","2018-09-28 12:47:13","2022-09-21 22:03:00"
1002235,"Transline Gruppe GmbH","","service@transline.de","","https://www.transline.de/en","","","","",1093,1001,1017,"Good","Lead","2018-09-28 13:41:50","2022-09-21 22:03:00"
