2001196,"Translation task-Arabic into English-362 words","2020-07-20","2020-07-20","Translation task-Arabic into English-362 words",8000144,"2020-07-20 12:09:46"
2001197,"Translation task-Japanese into English-MINAKO MARSON","2020-07-20","2020-07-21","Translation task-Japanese into English-MINAKO MARSON",8000165,"2020-07-20 14:40:36"
2001198,"Translation task-Thesis Summary for PHD","2020-07-20","2020-07-20","Translation task-Thesis Summary for PHD",8000040,"2020-07-20 15:52:47"
2001199,"O-123587-TRA-058","2020-07-14","2020-07-15","O-123587-TRA-058",8000122,"2020-07-21 12:52:45"
2001200,"[GLOBAL]: KEVINW-1: Availability check","2020-07-17","2020-07-20","[GLOBAL]: KEVINW-1: Availability check",8000202,"2020-07-21 15:18:52"
2001201,"Translation task-French into English-80 words","2020-07-22","2020-07-22","Translation task-French into English-80 words",8000165,"2020-07-22 11:39:10"
2001202," Translation job 30988633-37021902","2020-07-21","2020-07-22"," Translation job 30988633-37021902",8000044,"2020-07-22 11:57:37"
2001203,"Translation task-Korean > English","2020-07-27","2020-07-28","Translation task-Korean > English",8000165,"2020-07-27 13:58:00"
2001204,"Translation task-Ukrainian to English","2020-07-28","2020-07-28","Translation task-Ukrainian to English",8000165,"2020-07-28 15:41:31"
2001205,"Translation task- Japanese to English","2020-07-29","2020-07-29","Translation task- Japanese to English",8000165,"2020-07-29 10:52:20"
2001206,"KEVINW-16","2020-07-27","2020-07-28","KEVINW-16",8000202,"2020-07-29 12:58:23"
2001207,"Revision Task-RHANDOFF: BDD50 - 59486 - ED - Batch4 - Malay","2020-08-04","2020-08-04","Revision Task-RHANDOFF: BDD50 - 59486 - ED - Batch4 - Malay",8000059,"2020-08-04 13:11:58"
2001208,"[GLOBAL]: KEVINW-18: T+E request","2020-08-04","2020-08-05","[GLOBAL]: KEVINW-18: T+E request",8000202,"2020-08-05 14:48:10"
2001209,"LUF.1953//AR/ANG","2020-08-04","2020-08-05","LUF.1953//AR/ANG",8000039,"2020-08-05 15:02:06"
2001210,"Translation task-Italian into English","2020-08-06","2020-08-10","Translation task-Italian into English",8000165,"2020-08-06 15:08:47"
2001211,"[GLOBAL]: KEVINW-19: T+E","2020-08-09","2020-08-10","Re: [GLOBAL]: KEVINW-19: T+E",8000202,"2020-08-10 10:28:38"
2001212," O-19621-POE-019","2019-05-29","2019-05-29"," O-19621-POE-019",8000124,"2020-08-10 15:20:59"
2001213,"Translation task-Portuguese into English Certificates","2020-08-10","2020-08-11","Translation task-Portuguese into English Certificates",8000165,"2020-08-10 16:51:46"
2001214,"Translation job 31471490-37591631","2020-08-11","2020-08-11","Translation job 31471490-37591631",8000044,"2020-08-11 12:55:33"
2001215,"Translation task-Russian into EN-Viktors Makarets documents","2020-08-11","2020-08-12","Translation task-Russian into EN-Viktors Makarets documents",8000165,"2020-08-11 13:56:35"
2001216,"SP204162","2020-08-10","2020-08-12","SP204162",8000179,"2020-08-12 11:03:36"
2001217,"Translation task-French into English-Patrick Krausz Birth Certificate","2020-08-12","2020-08-12","Translation task-French into English-Patrick Krausz Birth Certificate",8000165,"2020-08-12 11:25:03"
2001218,"translation task-Q-2020080246/#78","2020-08-17","2020-08-24","translation task-Q-2020080246/#78",8000041,"2020-08-17 17:09:31"
2001219,"Job assignment: O-177220-TEP-016","2020-08-17","2020-08-18","Job assignment: O-177220-TEP-016",8000106,"2020-08-18 11:30:55"
2001220,"KEVIN-20","2020-08-12","2020-08-14","KEVIN-20",8000202,"2020-08-18 13:32:21"
2001221,"Translation task-Translation for DMV-Spanish into English-Birth Certificate","2020-08-21","2020-08-24","Translation task-Translation for DMV-Spanish into English-Birth Certificate",8000165,"2020-08-21 16:21:32"
2001222,"Translation task-Russian into English-marriage certificate","2020-08-24","2020-08-24","Translation task-Russian into English-marriage certificate",8000165,"2020-08-24 12:38:39"
2001223,"Media in Qatar","2020-08-11","2020-08-23","Media in Qatar",8000035,"2020-08-24 14:06:45"
2001224,"Translation task-Q-2020080395/#6-English into Armenian","2020-08-24","2020-08-26","Q-2020080395/#6",8000041,"2020-08-25 10:49:48"
2001225,"[GLOBAL]: KEVINW-21: T+E","2020-08-24","2020-08-25","[GLOBAL]: KEVINW-21: T+E",8000202,"2020-08-25 16:59:19"
2001226,"SP204162 English-Aramaic","2020-08-23","2020-08-24","SP204162 English-Aramaic",8000179,"2020-08-25 17:12:03"
2001227,"170203 - Lot 01 | 1004 EN// Nepali","2020-08-24","2020-08-25","170203 - Lot 01 | 1004 EN// Nepali",8000113,"2020-08-26 16:20:27"
2001228,"Translation task- Arabic > English","2020-08-26","2020-08-27","Translation task- Arabic > English",8000165,"2020-08-26 17:28:49"
2001229,"[GLOBAL]: KEVINW-22: T+E","2020-08-26","2020-08-27","[GLOBAL]: KEVINW-22: T+E",8000202,"2020-08-27 10:49:41"
2001230,"59563_ACT06","2020-08-27","2020-08-27","549079",8000059,"2020-08-27 13:39:09"
2001231,"Translation task-Spanish > English","2020-08-27","2020-08-28","Translation task-Spanish > English",8000165,"2020-08-27 13:59:31"
2001232,"Philosophical Translation Request","2020-08-30","2020-08-31","Philosophical Translation Request",8000078,"2020-08-31 13:04:07"
2001233,"SP204519 EN//Farsi","2020-09-01","2020-09-01","SP204519 EN//Farsi",8000179,"2020-09-01 14:38:06"
2001234," Lettertocommunity828final","2020-08-29","2020-09-01"," Lettertocommunity828final",8000203,"2020-09-01 16:48:58"
2001235,"Translation task-Portuguese into English","2020-09-02","2020-09-03","Translation task-Portuguese into English",8000165,"2020-09-02 15:33:56"
2001236,"Into English Quote","2020-09-02","2020-09-03","Into English Quote",8000203,"2020-09-03 11:13:29"
2001237,"Translation task-(Parent Letter of Online Administration)","2020-09-03","2020-09-04","Translation task-(Parent Letter of Online Administration)",8000203,"2020-09-03 14:01:52"
2001238,"Job offer, DE-FA, SP204519","2020-09-03","2020-09-03","Job offer, DE-FA, SP204519",8000179,"2020-09-03 16:56:08"
2001239,"Translation task-SP204559-German > Arabic","2020-09-04","2020-09-04","Translation task-SP204559-German > Arabic",8000179,"2020-09-04 13:23:22"
2001240,"KEVINW-23","2020-09-03","2020-09-05","KEVINW-23",8000202,"2020-09-06 11:33:10"
2001241,"Translation task-Arabic > English-106 words","2020-09-07","2020-09-07","Translation task-Arabic > English-106 words",8000078,"2020-09-07 12:54:54"
2001242,"1092020 EN//Burmese-Nepali","2020-09-09","2020-09-09","1092020 EN//Burmese",8000203,"2020-09-09 13:18:58"
2001243,"Te-EN//Nepali-Burmese","2020-09-06","2020-09-09","Te-EN//Nepali-Burmese",8000203,"2020-09-09 13:31:27"
2001244,"Translation Task (MAP Growth Screener, MAP Reading Fluency Screener)","2020-09-10","2020-09-11","Translation Task (MAP Growth Screener, MAP Reading Fluency Screener)",8000203,"2020-09-10 11:55:10"
2001245,"Translation (CMS Symptoms screening adults answering for student, CMS symptoms screening checklist)","2020-09-11","2020-09-11","Translation (CMS Symptoms screening adults answering for student, CMS symptoms screening checklist)",8000203,"2020-09-11 13:19:54"
2001246,"KEVINW-24","2020-09-11","2020-09-14","KEVINW-24",8000202,"2020-09-14 12:28:22"
2001247,"GEr//EN SP204649","2020-09-14","2020-09-14","GEr//EN SP204649",8000179,"2020-09-14 15:28:10"
2001248,"Translation task-Russian > English-200 words","2020-09-14","2020-09-15","Translation task-Russian > English-200 words",8000203,"2020-09-14 16:45:38"
2001249,"Translation task-English > Arabic- 17 files PDF","2020-09-06","2020-09-09","Translation task-English > Arabic- 17 files PDF",8000204,"2020-09-14 17:12:22"
2001250,"Translation task-(CMS EC Attestation Form 2020)","2020-09-16","2020-09-17","Translation task-(CMS EC Attestation Form 2020)",8000203,"2020-09-16 11:29:11"
2001251,"1592020Press release","2020-09-15","2020-09-16","1592020Press release",8000184,"2020-09-16 12:16:01"
2001252,"Revision task- 2020-09-18_112057.jpg, 2020-09-18_112057_1.jpg-Georgian into English","2020-09-21","2020-09-21","Revision task- 2020-09-18_112057.jpg, 2020-09-18_112057_1.jpg-Georgian into English",8000165,"2020-09-21 10:50:42"
2001253,"Translation Task - German into English-License","2020-09-22","2020-09-23","Translation Task - German into English-License",8000165,"2020-09-22 13:11:39"
2001254,"Translation task-West Charlotte Language Translation Request-English into Vietnamese","2020-09-22","2020-09-23","Translation task-West Charlotte Language Translation Request",8000203,"2020-09-22 13:14:54"
2001255,"Translation-1279881-Turkmen into English","2020-09-22","2020-09-24","8385754",8000063,"2020-09-22 17:11:38"
2001256,"2292020-Global Vision Test ","2020-09-22","2020-09-23","2292020-Global Vision Test ",8000205,"2020-09-23 11:54:21"
2001257,"Translation-Driving License Translation","2020-09-23","2020-09-24","Translation-Driving License Translation",8000165,"2020-09-23 15:15:45"
2001258,"Translation task-Q-2020090481/#18-EN>AR","2020-09-23","2020-10-01","Q-2020090481/#18/1",8000041,"2020-09-23 15:33:27"
2001259,"Test- [GLOBAL] AGRONW: English into Indonesian(Bahasa)","2020-09-24","2020-09-25","Test- [GLOBAL] AGRONW: English into Indonesian(Bahasa)",8000202,"2020-09-24 14:25:37"
2001260,"Revision task-127 words, chemical text","2020-09-25","2020-09-28","TP_21-09-2020_1/2/2 -TP_21-09-2020_1/3/2",8000206,"2020-09-25 14:02:07"
2001261,"Revision task-English into Burmese / Tagalog / Hindi /Khmer","2020-09-25","2020-09-29","TP_21-09-2020_1/10/2 -  TP_21-09-2020_1/1/2 - TP_21-09-2020_1/11/2 - TP_21-09-2020_1/13/2",8000206,"2020-09-25 16:54:50"
2001262,"2792020Japanese/EN","2020-09-27","2020-09-28","2792020Japanese/EN",8000165,"2020-09-28 11:39:46"
2001263,"2792020Khmer//EN","2020-09-27","2020-09-27","2792020Khmer//EN",8000165,"2020-09-28 11:58:46"
2001264,"2392020ESP//ENG","2020-09-22","2020-09-24","2392020ESP//ENG",8000165,"2020-09-28 15:06:34"
2001265,"Translation task-Romanian into English-150 words","2020-09-29","2020-09-30","Translation task-Romanian into English-150 words",8000165,"2020-09-29 11:46:54"
2001266,"Translation task-Japanese into English-200 words","2020-09-28","2020-09-29","Translation task-Japanese into English-200 words",8000165,"2020-09-30 12:53:53"
2001267," Translation task-EL Services Virtual Family Night_October_Flyer.pdf-English > Burmese / Nepali","2020-10-01","2020-10-01"," Translation task-EL Services Virtual Family Night_October_Flyer.pdf-English > Burmese / Nepali",8000203,"2020-10-01 11:10:18"
2001268,"Translation task-Intensive Assess Effectiveness Invitation","2020-10-01","2020-10-02","Translation task-Intensive Assess Effectiveness Invitation",8000203,"2020-10-01 17:03:23"
2001269,"4102020Khmer//EN","2020-10-04","2020-10-05","4102020Khmer//EN",8000165,"2020-10-05 13:44:41"
2001270,"Translation-Isolation room follow up final Student Face Masks parent information)","2020-10-05","2020-10-07","Translation-Isolation room follow up final Student Face Masks parent information)",8000203,"2020-10-07 12:04:01"
2001271,"Translation- flyer and Covid-19 event ","2020-10-07","2020-10-07","Translation- flyer and Covid-19 event ",8000203,"2020-10-07 12:24:30"
2001272,"6102020Turkish/ENG","2020-10-06","2020-10-06","6102020Turkish/ENG",8000203,"2020-10-07 13:15:02"
2001273,"5102020Pashto /ENG","2020-10-05","2020-10-05","5102020Pashto /ENG",8000044,"2020-10-07 14:24:20"
2001274,"6102020Khmer//EN","2020-10-06","2020-10-06","6102020Khmer//EN",8000165,"2020-10-07 14:30:52"
2001275,"revision request, EN-IN/VE","2020-10-06","2020-10-07","# TP_05-10-2020_2/1/2&# TP_05-10-2020_2/3/2",8000206,"2020-10-07 14:58:31"
2001276,"Translation Request_100720-02-NC ","2020-10-06","2020-10-07","Translation Request_100720-02-NC ",8000056,"2020-10-07 15:54:12"
2001277,"7102020Japanese/EN","2020-10-07","2020-10-08","7102020Japanese/EN",8000165,"2020-10-07 17:31:23"
2001278,"9102020Japanese/EN","2020-10-08","2020-10-10","9102020Japanese/EN",8000165,"2020-10-09 11:26:32"
2001279,"Translation-59543 ","2020-10-07","2020-10-09","559010",8000059,"2020-10-09 14:19:08"
2001280,"Translation-Q-2020100129/#6-English into Armenian","2020-10-08","2020-10-09","Translation-Q-2020100129/#6-English into Armenian",8000041,"2020-10-09 14:36:25"
2001281,"7102020Burmese //ENG","2020-10-07","2020-10-13","7102020Burmese //ENG",8000203,"2020-10-12 02:49:48"
2001282,"Translation-Job Offer O-133399-TRA-002 -EN>AR","2020-10-12","2020-10-13","Job Offer O-133399-TRA-002 ",8000122,"2020-10-13 11:02:06"
2001283,"6102020Swedish//ENG","2020-10-06","2020-10-12","6102020Swedish//ENG",8000165,"2020-10-13 11:37:25"
2001284,"KEVINW-25/26","2020-10-06","2020-10-08","KEVINW-25/26",8000202,"2020-10-13 13:35:15"
2001285,"Transcription Task-Turkmen into English-1281781 ","2020-10-14","2020-10-14","8386866",8000063,"2020-10-14 10:13:57"
2001286,"14102020ENG//Vietnamese-Nepali-Burmese ","2020-10-14","2020-10-15","14102020ENG//Vietnamese-Nepali-Burmese ",8000203,"2020-10-14 15:37:06"
2001287,"Translation task-Count on Me 3Ws Poster","2020-10-15","2020-10-15","Translation task-Count on Me 3Ws Poster",8000203,"2020-10-15 14:31:29"
2001288,"Translation Task -IT6.4725-AR>EN","2020-10-15","2020-10-20","IT6.4725",8000039,"2020-10-16 16:01:26"
2001289," translation task-EN> Burmese / Nepali-1197 words","2020-10-19","2020-10-20"," translation task-EN> Burmese / Nepali-1197 words",8000203,"2020-10-20 10:27:10"
2001290,"Translation task-Q-2020100462/#6","2020-10-20","2020-10-22","Q-2020100462/#6",8000207,"2020-10-20 12:24:36"
2001291,"Translation task-Q-2020100463/#10","2020-10-20","2020-10-22","Q-2020100463/#10",8000207,"2020-10-20 15:20:49"
2001292,"KEVINW-27","2020-10-20","2020-10-22","KEVINW-27",8000202,"2020-10-22 14:48:54"
2001293,"24102020ENG//Nepali-Burmese","2020-10-24","2020-10-25","",8000203,"2020-10-24 15:29:07"
2001294,"22102020ENG//German","2020-10-22","2020-10-27","22102020ENG//German",8000207,"2020-10-26 11:29:08"
2001295,"Translation task-Q-2020100631/#20-Amharic","2020-10-28","2020-10-28","Translation task-Q-2020100631/#20/6",8000207,"2020-10-28 12:41:02"
2001296,"Translation task-Q-2020100631/#27-Farsi","2020-10-28","2020-10-28","Translation task-Q-2020100631/#27/1",8000207,"2020-10-28 13:01:41"
2001297,"Translation task-Q-2020100631/#22-Urdu","2020-10-28","2020-10-28","Translation task-Q-2020100631/#22/1",8000207,"2020-10-28 13:07:55"
2001298,"Translation task-Q-2020100781/#5","2020-10-30","2020-10-30","Q-2020100781/#5",8000041,"2020-10-30 10:24:27"
2001299,"Translation task-Bosnian into English -birth certificate","2020-10-30","2020-10-30","Translation task-Bosnian into English -birth certificate",8000165,"2020-10-30 11:29:02"
2001300,"Translation task-Misr Life Insurance website-EN>AR","2020-10-28","2020-10-30","Translation task-Misr Life Insurance website-EN>AR",8000077,"2020-10-30 14:18:30"
2001301,"28102020//Czech-ENG","2020-10-28","2020-10-29","28102020//Czech-ENG",8000165,"2020-11-01 10:50:37"
2001302,"Translation task-Pashto  Q-2020090228#22","2020-10-30","2020-11-03"," Q-2020090228#22",8000207,"2020-11-02 12:01:30"
2001303,"Translation task-Somali Q-2020090228#17","2020-10-30","2020-11-03"," Q-2020090228#17",8000207,"2020-11-02 12:16:29"
2001304,"Translation task-Farsi Q-2020090228/#20","2020-10-30","2020-11-03","Q-2020090228/#20",8000207,"2020-11-02 12:21:56"
2001305,"Translation task-Tigrinya Q-2020090228#19","2020-10-30","2020-11-03"," Q-2020090228#19",8000207,"2020-11-02 12:29:04"
2001306," KEVINW - 28","2020-10-27","2020-10-28"," KEVINW - 28",8000202,"2020-11-02 12:42:11"
2001307,"Translation task-Parent Acknowledgement-EN> Burmese","2020-11-03","2020-11-04","Translation task-Parent Acknowledgement-EN> Burmese",8000203,"2020-11-03 11:11:19"
2001308,"25102020GER//ENG","2020-10-25","2020-10-26","25102020GER//ENG",8000078,"2020-11-03 14:11:49"
2001310," Translation task-IC Welcome Letter","2020-11-09","2020-11-10"," Translation task-IC Welcome Letter",8000203,"2020-11-09 14:43:09"
2001311,"8112020//ENG-RUSS","2020-11-06","2020-11-09","8112020//ENG-RUSS",8000165,"2020-11-09 16:26:58"
2001312,"9112020//Jap-ENG","2020-11-09","2020-11-10","9112020//Jap-ENG",8000165,"2020-11-09 17:31:33"
2001313,"Translation task-License translation-Spanish into English","2020-11-10","2020-11-11","Translation task-License translation-Spanish into English",8000165,"2020-11-10 15:05:44"
2001314,"Translation Task (Flyer Translation for COVID Event)","2020-11-11","2020-11-11","Translation Task (Flyer Translation for COVID Event)",8000203,"2020-11-11 11:17:14"
2001315,"10112020/ENG-Swahili","2020-11-10","2020-11-11","10112020/ENG-Swahili",8000203,"2020-11-11 11:47:41"
2001316,"111220-02-NC","2020-11-10","2020-11-11","111220-02-NC",8000163,"2020-11-11 17:10:03"
2001317,"Translation-Naviance Virtual Parent Night - Nov 17 or NOV 19 2020","2020-11-11","2020-11-12","Translation-Naviance Virtual Parent Night - Nov 17 or NOV 19 2020",8000203,"2020-11-12 11:49:34"
2001318,"12112020//Arabic/ENG","2020-11-12","2020-11-12","12112020//Arabic/ENG",8000184,"2020-11-12 21:57:32"
2001319,"Translation task-Q-2020110271/#6-English into Armenian","2020-11-13","2020-11-18","Q-2020110271/#6",8000041,"2020-11-13 16:45:35"
2001320,"Translation task-Q-2020110272/#6-English into Armenian","2020-11-13","2020-11-18","Q-2020110272/#6",8000041,"2020-11-13 16:47:53"
2001321,"14112020ENG//Bur-AR-VET-NEP-TEL","2020-11-14","2020-11-16","14112020ENG//Bur-AR-VET-NEP-TEL",8000203,"2020-11-15 14:55:48"
2001322,"Unwomen Translation Request ","2020-11-15","2020-11-15","Unwomen Translation Request ",8000184,"2020-11-16 15:30:27"
2001323,"16112020//ENG-Kurdish","2020-11-16","2020-11-17","16112020//ENG-Kurdish",8000063,"2020-11-17 17:26:37"
2001325,"Revision task-Winget Park TSI Letter","2020-11-18","2020-11-18","Revision task-Winget Park TSI Letter",8000203,"2020-11-18 11:45:15"
2001326,"33567096-40010794/Somali ->ENG","2020-11-18","2020-11-18","33567096-40010794/Somali ->ENG",8000044,"2020-11-18 13:35:21"
2001327,"Translation task-English > Russian-24,000words","2020-11-20","2020-11-27","Translation task-English > Russian-24,000words",8000203,"2020-11-20 11:18:00"
2001328,"Translation job 33610856-40089990","2020-11-20","2020-11-20","Translation job 33610856-40089990",8000044,"2020-11-20 15:19:16"
2001329,"Interpretation Event-two hours","2020-11-17","2020-11-20","Interpretation Event-two hours",8000202,"2020-11-20 15:26:05"
2001330,"21112020ENG//Burmese-Nepali-Vietnamese  ","2020-11-20","2020-11-23","21112020ENG//Burmese-Nepali-Vietnamese  ",8000203,"2020-11-22 18:53:19"
2001331,"21112020//French>EMG","2020-11-20","2020-11-23","21112020//French>EMG",8000165,"2020-11-22 19:08:52"
2001332,"Translation task-Q-2020100536/#10-English into Arabic","2020-11-20","2020-12-04","Q-2020100536/#10/1",8000041,"2020-11-23 12:59:37"
2001333,"23112020//Arabic-ENG","2020-11-23","2020-11-23","23112020//Arabic-ENG",8000184,"2020-11-23 15:14:29"
2001334,"21112020ENG//Spanish","2020-11-23","2020-11-24","21112020ENG//Spanish",8000165,"2020-11-24 11:43:42"
2001335,"Revision Task-Danish to English-100 words","2020-11-23","2020-11-24","Revision Task-Danish to English-100 words",8000165,"2020-11-24 17:19:49"
2001336,"Translation task- Q-2020100572/#19-English into Maltese","2020-11-25","2020-11-26","Q-2020100572/#19",8000041,"2020-11-25 10:38:18"
2001337,"24112020Japanese/EN","2020-11-24","2020-11-26","24112020Japanese/EN",8000165,"2020-12-01 13:00:36"
2001338,"24112020/Thai-ENG","2020-11-24","2020-11-25","24112020/Thai-ENG",8000165,"2020-12-01 13:07:41"
2001339,"18112020/Arabic, Vietnamese, Telugu, Nepali","2020-11-18","2020-11-19","18112020/Arabic, Vietnamese, Telugu, Nepali",8000203,"2020-12-01 13:23:33"
2001340,"2112020//GER-ENG","2020-11-02","2020-11-02","2112020//GER-ENG",8000208,"2020-12-01 14:56:18"
2001341,"2122020//Arabic-ENG","2020-12-02","2020-12-03","2122020//Arabic-ENG",8000144,"2020-12-03 11:29:53"
2001342,"Translation task-English into Japanese-150 words","2020-12-03","2020-12-04","Translation task-English into Japanese-150 words",8000203,"2020-12-03 13:24:55"
2001343,"5122020//Arabic-ENG","2020-12-05","2020-12-06","5122020//Arabic-ENG",8000184,"2020-12-07 11:40:04"
2001344,"Translation task-CMS Grievance Procedures","2020-12-07","2020-12-07","Translation task-CMS Grievance Procedures",8000203,"2020-12-07 12:46:17"
2001345,"5122020ENG//Jarai-Arabic-Vietnamese","2020-12-05","2020-12-07","5122020ENG//Jarai-Arabic-Vietnamese",8000203,"2020-12-07 13:38:56"
2001346,"Translation task-66 Words-English into Gujarati","2020-12-08","2020-12-08","TLC 2012-011",8000177,"2020-12-08 10:10:53"
2001347,"7122020//Arabic-ENG","2020-12-07","2020-12-08","7122020//Arabic-ENG",8000184,"2020-12-08 11:19:37"
2001348," Translation, Q-2020120129","2020-12-08","2020-12-14","Q-2020120129/#36 /  Q-2020120129/#63 /Q-2020120129/#31 /",8000207,"2020-12-09 12:20:56"
2001349,"Translation task-246 Words-English into Gujarati-TLC 2012-014","2020-12-09","2020-12-10","TLC 2012-014",8000177,"2020-12-09 12:44:28"
2001350,"12122020/ENG-Nepali, Burmese, Vietnamese","2020-12-12","2020-12-14","12122020/ENG-Nepali, Burmese, Vietnamese",8000203,"2020-12-13 17:26:08"
2001351,"13122020ENG//Nepali-Burmese ","2020-12-13","2020-12-14","13122020ENG//Nepali-Burmese ",8000203,"2020-12-13 18:04:47"
2001352,"13122020Arabic//ENG","2020-12-13","2020-12-13","13122020Arabic//ENG",8000077,"2020-12-13 18:12:12"
2001353,"Translation Task-Meal Bundle Pick Up Schedule","2020-12-14","2020-12-14","Meal Bundle Pick Up Schedule",8000203,"2020-12-14 13:52:12"
2001354,"Translation Task-Meal Bundle Pick Up Form","2020-12-14","2020-12-14","Translation Task-Meal Bundle Pick Up Form-English into Nepali",8000203,"2020-12-14 15:18:58"
2001355,"Translation Task-Remote Learning Update_December 2020","2020-12-14","2020-12-15","Translation Task-Remote Learning Update_December 2020",8000203,"2020-12-14 15:45:06"
2001356,"9122020Japanese//EN","2020-12-09","2020-12-12","9122020Japanese//EN",8000165,"2020-12-15 15:53:26"
2001357,"Translation Task-122920-01-LK-English into Swahili","2020-12-15","2020-12-28","122920-01-LK",8000056,"2020-12-16 12:48:48"
2001358,"16122020/ENG/Burmese-Nepali","2020-12-16","2020-12-17","16122020/ENG/Burmese-Nepali",8000203,"2020-12-17 11:35:09"
2001359,"Translation-Arabic into English-442 words","2020-12-12","2020-12-12","Translation-Arabic into English-442 words",8000078,"2020-12-17 14:01:36"
2001360,"14122020Arabic-ENG","2020-12-14","2020-12-17","14122020Arabic-ENG",8000184,"2020-12-23 11:54:47"
2001361,"Translation Test-307 Words","2020-12-23","2021-01-04","Translation Test-307 Words",8000209,"2020-12-24 11:51:28"
2001362,"23122020/Azerbaijan-ENG","2020-12-23","2020-12-24","23122020/Azerbaijan-ENG",8000165,"2020-12-24 17:30:41"
2001363,"Translation task-Website Translation Project _ Part 5","2020-12-25","2020-12-28","Website Translation Project _ Part 5",8000077,"2020-12-28 11:54:25"
2001364,"Q-2020090228-(2021010548/#5)","2020-12-29","2020-12-29","2021010548/#5/1",8000207,"2020-12-31 13:55:32"
2001365,"Translation Task_010721-01-LK (Bright Rd. Prod & All 3 Media)","2020-12-31","2021-01-06","010721-01-LK ",8000056,"2020-12-31 14:05:34"
2001366,"Translation task-German > English-Mercedes Benz","2020-12-31","2021-01-03","Translation task-German > English-Mercedes Benz",8000078,"2020-12-31 14:14:47"
2001367,"16112020//ENG-AR","2020-11-16","2020-11-18","16112020//ENG-AR",8000077,"2021-01-04 11:40:24"
2001368,"28122020//Portuguese>ENG","2020-12-28","2020-12-30","28122020//Portuguese>ENG",8000165,"2021-01-04 12:20:19"
2001369,"Translation Task- Q-2021010044/#2-English into Azerbaijani","2021-01-08","2021-01-11","Q-2021010044/#2",8000207,"2021-01-08 13:49:26"
2001370,"Translation Task- Q-2021010043/#2-English into Armenian","2021-01-08","2021-01-12","Q-2021010043/#2",8000207,"2021-01-08 14:09:17"
2001371,"Translation Task-Q-2021010047/#2-English into Kazakh","2021-01-08","2021-01-12","Q-2021010047/#2",8000207,"2021-01-08 14:13:28"
2001372,"Translation Task-Turkish into English-100 Words","2021-01-08","2021-01-11","Translation Task-Turkish into English-100 Words",8000165,"2021-01-08 14:21:09"
2001373,"712021//ENG>>Nepali&Burmese","2021-01-07","2021-01-08","712021//ENG>>Nepali&Burmese",8000203,"2021-01-10 13:08:45"
2001374,"912021//ENG>>Indonesian/Japanese/Malay ","2021-01-08","2021-01-10","TP_06-01-2021_1/13/1&TP_06-01-2021_1/16/1&TP_06-01-2021_1/20/1",8000206,"2021-01-10 15:36:29"
2001375,"712021//ENG>>Burmese/Nepali ","2021-01-07","2021-01-11","712021//ENG>>Burmese/Nepali",8000203,"2021-01-11 10:02:23"
2001376,"Translation Task-011221-02-LK (Ahmedjeelani, Khazisyed)","2021-01-11","2021-01-12","011221-02-LK ",8000056,"2021-01-11 13:00:16"
2001377,"KEVINW-29","2021-01-09","2021-01-11","KEVINW-29",8000202,"2021-01-11 15:28:02"
2001378,"Translation Task-TLC 2101-014-English into Hindi","2021-01-12","2021-01-12","TLC 2101-014",8000177,"2021-01-12 13:38:11"
2001379,"1212021//ENG>>Burmese, Vietnamese,Nepali,Arabic,Hindi","2021-01-12","2021-01-13","1212021//ENG>>Burmese, Vietnamese,Nepali,Arabic,Hindi",8000203,"2021-01-12 16:42:06"
2001380,"Translation Task- Degree Form-100 Words-AR>EN","2021-01-13","2021-01-13","Translation Task- Degree Form-100 Words-AR>EN",8000165,"2021-01-13 11:08:48"
2001381,"KEVINW-30","2021-01-12","2021-01-13","KEVINW-30",8000202,"2021-01-13 15:58:31"
2001382,"Translation Task-MAP Reading Fluency Screener","2021-01-14","2021-01-15","Translation Task-MAP Reading Fluency Screener",8000203,"2021-01-14 12:12:11"
2001383,"Translation Task-Q-2021010392/#9-English into Maltese","2021-01-19","2021-01-20","Q-2021010392/#9",8000207,"2021-01-19 12:52:43"
2001384,"Translation Task-O-190292-TEP-016-English U.S into English U.K","2021-01-20","2021-01-20","O-190292-TEP-016",8000106,"2021-01-20 15:46:12"
2001385,"Translation Task-Letter (Urdu) - TLC 2101-032","2021-01-21","2021-01-21"," TLC 2101-032",8000177,"2021-01-21 16:44:34"
2001386,"2112021/ENG>> Burmese","2021-01-21","2021-01-21","2112021/ENG>> Burmese",8000203,"2021-01-21 19:13:22"
2001387," Translation Task-Q-2021010530/#18-English into Armenian","2021-01-22","2021-01-26","Q-2021010530/#18",8000207,"2021-01-22 15:16:15"
2001388,"Translation Task-Q-2021010530/#23-English into Azerbaijani","2021-01-22","2021-01-26","Q-2021010530/#23",8000207,"2021-01-22 15:20:55"
2001389,"2712021//Afrikaans>>ENG","2021-01-27","2021-01-28","2712021//Afrikaans>>ENG",8000165,"2021-01-27 22:32:25"
2001390,"Translation Task-Balls Week 4 files-English into Burmese","2021-01-29","2021-02-03","Translation Task-Balls Week 4 files-English into Burmese",8000203,"2021-01-29 14:03:46"
2001391,"Translation Task-TP_28-01-2021_1/4/3-English into Swahili","2021-01-29","2021-02-01","TP_28-01-2021_1/4/3",8000206,"2021-01-29 14:10:23"
2001392,"Translation Task-Q-2021010707/#6/1","2021-01-29","2021-02-01","Q-2021010707/#6/1",8000207,"2021-01-29 14:21:18"
